Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6KuXb26rHuRy3ZDse1VRmx,"Where This Flower Blooms (feat. Frank Ocean)","Flower Boy","Tyler, The Creator;Frank Ocean",2017-07-21,194933,76,true,kootlefoosh,2025-05-03T09:27:32Z,"","Columbia",0.686,0.429,8,-10.402,0,0.15,0.71,0.00000341,0.166,0.27,130.09,4
spotify:track:5VRVvhMA1szwwiv7Z7Jfrk,"Really Doe","Atrocity Exhibition","Danny Brown;Kendrick Lamar;Ab-Soul;Earl Sweatshirt",2016-09-30,319433,54,true,kootlefoosh,2025-05-05T02:01:12Z,"experimental hip hop,alternative hip hop,hip hop,west coast hip hop","Warp Records",0.692,0.983,1,-3.469,1,0.29,0.0418,0,0.21,0.792,75.992,4
spotify:track:5p3NP9mQblDsVJLdfNZJ3I,"GOD.","DAMN.","Kendrick Lamar",2017-04-14,248826,61,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.706,0.557,0,-5.8,1,0.0813,0.0347,0,0.276,0.205,132.98,4
spotify:track:2dFUtZtpWydAU4QMmUOK47,"恢复","新しい日の誕生","２８１４",2015-01-21,351200,51,false,kootlefoosh,2025-05-03T09:27:32Z,"vaporwave,plunderphonics,ambient","Dream Catalogue",0.315,0.395,5,-14.646,0,0.0677,0.918,0.916,0.211,0.052,87.847,4
spotify:track:4bVj2dVsarqn6c8TtY5Sah,"Eco Zones","Blank Banshee 1","Blank Banshee",2013-10-20,144545,36,false,kootlefoosh,2025-05-03T09:27:32Z,"vaporwave,plunderphonics,chillwave","Hologram Bay",0.422,0.719,8,-7.75,1,0.0577,0.46,0.114,0.168,0.298,87.82,4
spotify:track:6tYAwvtbq99FKtK08sslC6,"team edward","team edward","meat computer",2020-08-02,87242,34,true,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop","labels r 4 soup",0.666,0.833,8,-7.358,0,0.134,0.0713,0.707,0.158,0.771,177.077,4
spotify:track:4EHv5m2D0zDYYAu4xZoYwm,"Death Grips Is Online","Year Of The Snitch","Death Grips",2018-06-22,211661,50,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,experimental","Death Grips",0.522,0.962,6,-4.814,1,0.0765,0.00388,0.0528,0.406,0.415,146.392,4
spotify:track:2AFFsdgv6ma6kkM3pOlvUH,"Just Like My - TAYE//PAL Remix","Helium Remixes","HOMESHAKE;DJ Taye;DJ Paypal",2019-08-16,340776,19,false,kootlefoosh,2025-05-03T09:27:32Z,"bedroom pop,footwork","Sinderlyn",0.761,0.488,0,-10.74,1,0.0928,0.00857,0.324,0.111,0.238,160.066,4
spotify:track:4PUHahQp7n7ePj9NQs2CQ8,"Clear Tamei","Clear Tamei","Iglooghost",2018-08-08,262081,24,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,glitch,hyperpop,experimental","Gloo",0.562,0.684,4,-10.249,0,0.13,0.0103,0.000194,0.756,0.1,82.485,4
spotify:track:4oiYXJWdg0rqo3qbWTH6uX,"Moonlight","Deep Fantasy","Surfing",2012-04-03,374640,34,false,kootlefoosh,2025-05-03T09:27:32Z,"vaporwave,chillwave,plunderphonics","Airlines",0.446,0.791,4,-7.419,1,0.0391,0.0302,0.856,0.448,0.335,93.938,4
spotify:track:0EtcGmf2mVZbHWq2ZGP3t7,"Spotlight","What's Your Pleasure?","Jessie Ware",2020-06-26,331933,53,false,kootlefoosh,2025-05-03T09:27:32Z,"","EMI",0.632,0.762,11,-8.555,0,0.0423,0.0358,0.501,0.119,0.164,115.021,4
spotify:track:3mkS1alZdcdBQuIMad8aee,"There Is a Light That Never Goes Out - 2017 Master","The Queen Is Dead (Deluxe Edition)","The Smiths",1986-06-16,242666,55,false,kootlefoosh,2025-05-03T09:27:32Z,"new wave,madchester,jangle pop","Rhino",0.513,0.77,4,-5.131,1,0.0277,0.031,0,0.198,0.849,136.22,4
spotify:track:6ZVUeBk7Y9EGG1l6OBplU1,"So I'm Growing Old on Magic Mountain","Pure Comedy","Father John Misty",2017-04-07,598268,36,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sub Pop Records",0.369,0.173,5,-13.046,1,0.0306,0.721,0.0018,0.137,0.0871,107.813,4
spotify:track:3IDc87lrpEHWFBASmgTgFV,"Mercy Mercy Me (The Ecology)","What's Going On","Marvin Gaye",1971-05-21,193573,73,false,kootlefoosh,2025-05-03T09:27:32Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.498,0.634,6,-12.16,0,0.0475,0.328,0.748,0.0962,0.515,93.161,4
spotify:track:4Kh8w1MgC7LYHSbSX2lDzP,"Make It Forever","Slide","George Clanton",2018-08-17,211547,50,false,kootlefoosh,2025-05-03T09:27:32Z,"vaporwave,chillwave,plunderphonics","100% Electronica LLC",0.407,0.924,5,-5.543,1,0.0788,0.0208,0.0605,0.208,0.218,168.038,4
spotify:track:34TufQ4EFzmDIFXJ3A8Yau,"Flamingo","Flamingo","Kero Kero Bonito",2014-09-23,197528,56,false,kootlefoosh,2025-05-03T09:27:32Z,"","Kero Kero Bonito",0.788,0.49,8,-6.29,1,0.511,0.311,0,0.0968,0.791,177.865,4
spotify:track:5hWLHFSmomXmeTXEE478My,"Mary Jane","Come Get It! (Expanded Edition)","Rick James",1978-04-20,297346,64,false,kootlefoosh,2025-05-03T09:27:32Z,"funk,motown,disco","UNI/MOTOWN",0.537,0.82,11,-7.011,0,0.127,0.256,0.00000193,0.432,0.881,94.429,4
spotify:track:0UWhRKpZxLEUZhmku98WcH,"Mary Jane's Last Dance","The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016","Tom Petty and the Heartbreakers",2019-03-01,271653,60,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock","Tom Petty - Greatest Hits",0.427,0.698,2,-7.15,1,0.0539,0.0486,0,0.109,0.62,168.717,4
spotify:track:4UQH52FfgGpzDShKDbBvEA,"Forget Me Nots - Remastered","Straight From The Heart","Patrice Rushen",2017-12-06,284506,60,false,kootlefoosh,2025-05-03T09:27:32Z,"post-disco,jazz funk,disco","Strut",0.919,0.458,6,-6.962,0,0.0431,0.0826,0.0613,0.0532,0.963,113.815,4
spotify:track:2fs2B18IqIVJm2C2ZL6U6g,"At Night Trees Aren't Sleeping","Cherry Peel","of Montreal",1997,109413,24,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,baroque pop,art pop","Bar/None Records",0.634,0.301,6,-8.325,1,0.0334,0.862,0.00179,0.113,0.513,127.041,4
spotify:track:3XOKU8CKSiQsuQHD5vhzo5,"She Works Out Too Much","Little Dark Age","MGMT",2018-02-09,278213,51,false,kootlefoosh,2025-05-03T09:27:32Z,"indie","Columbia",0.633,0.919,5,-6.208,0,0.0343,0.00596,0.273,0.43,0.805,147.97,4
spotify:track:6YWl0uGhdL50JtN63OvO52,"Rhapsody in Green","Mother Earth's Plantasia","Mort Garson",2019-03-22,207697,47,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sacred Bones Records",0.314,0.0921,5,-22.081,0,0.0466,0.955,0.907,0.0736,0.13,66.468,4
spotify:track:49DmTlbizOa1VTQRqVAuWJ,"Pangaea Girls (Magic Feeling)","Ceres & Calypso in the Deep Time","Candy Claws",2013-06-25,191491,48,false,kootlefoosh,2025-05-03T09:27:32Z,"shoegaze,dream pop,neo-psychedelic,slowcore","Twosyllable Records",0.369,0.68,6,-5.666,1,0.0379,0.000364,0.676,0.149,0.438,119.952,4
spotify:track:33HRECrmuelZxOpid6XTNX,"Alison","Souvlaki","Slowdive",1993,230986,65,false,kootlefoosh,2025-05-03T09:27:32Z,"shoegaze,dream pop,slowcore","Creation Records",0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,4
spotify:track:5AHYDez7G9xD3CIReL88yU,"Funtimes in Babylon","Fear Fun","Father John Misty",2012-05-01,219259,50,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sub Pop Records",0.566,0.461,4,-8.338,1,0.0295,0.742,0,0.0862,0.308,104.775,4
spotify:track:0JssQvsrzRm2eTyFbMerKc,"Replica","Replica","Oneohtrix Point Never",2011-11-08,275813,0,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics,idm,drone,ambient,experimental,vaporwave","Software",0.212,0.24,3,-13.011,1,0.0355,0.443,0.342,0.0496,0.281,82.29,4
spotify:track:2DRlk2X9ai6PHyF9j2eJMi,"V. Universe","Mount Eerie","The Microphones",2003-01-21,263640,28,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,lo-fi indie,indie folk","P.W. Elverum & Sun",0.175,0.437,0,-9.815,0,0.035,0.712,0.985,0.266,0.0734,108.757,4
spotify:track:6gbmylJ7sB7NFfMfTQHosf,"Alberto Balsalm","...I Care Because You Do","Aphex Twin",1995-04-24,310746,63,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient","Warp Records",0.791,0.599,3,-13.648,1,0.145,0.315,0.928,0.111,0.57,93.988,4
spotify:track:5Hf2h59YLInKlic7ooWZVd,"Roygbiv","Music Has The Right To Children","Boards of Canada",1998-04-20,149080,59,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient,trip hop,downtempo,electronic","Warp Records",0.661,0.616,4,-8.442,0,0.0557,0.0224,0.944,0.135,0.167,84.033,4
spotify:track:60pbRwtQ2b7RYGDnfUGqPP,"Two Hearts In 3/4 Time","Since I Left You (20th Anniversary Deluxe Edition)","The Avalanches",2000-11-27,204200,44,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics","Universal Music Australia Pty. Ltd.",0.543,0.749,5,-8.893,1,0.0368,0.162,0.0789,0.472,0.583,71.655,4
spotify:track:7jZBPuJmkOsfPkwFD30dAA,"My Girls","Merriweather Post Pavilion","Animal Collective",2009-01-10,340786,56,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,indie rock","Domino Recording Co",0.508,0.953,4,-6.031,0,0.0806,0.256,0.0445,0.929,0.555,119.973,4
spotify:track:1lnFMFz8sYOTJujwLpBPKx,"(2 Mountains)","No Flashlight","Mount Eerie",2015-09-25,79505,10,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.735,0.406,0,-17.363,1,0.0902,0.842,0.535,0.142,0.962,146.514,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,83,true,kootlefoosh,2025-05-03T09:27:32Z,"melodic rap,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
spotify:track:1wHZx0LgzFHyeIZkUydNXq,"Antidote","Rodeo","Travis Scott",2015-09-04,262693,73,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Cactus Jack / Epic",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
spotify:track:2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,84,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
spotify:track:3aGibUHhQyBsyumYHylw0K,"Backseat Freestyle","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012,212653,68,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.547,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.645,77.878,4
spotify:track:03MWa1FMygR3RrQoQytsjS,"Cudi Zone","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi",2009-01-01,259040,63,true,kootlefoosh,2025-05-03T09:27:32Z,"","Kid Cudi/Universal Records",0.706,0.691,9,-5.86,0,0.0338,0.546,0.0000013,0.366,0.599,134.751,4
spotify:track:4V0x90QcMh4ZxwHzEWOdtK,"Feel It All Around","Life of Leisure","Washed Out",2009-09-08,192080,61,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave,dream pop","Washed Out",0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,4
spotify:track:0t4z0WaQomQqPONghWn8c2,"Me and Michael","Little Dark Age","MGMT",2018-02-09,289880,65,false,kootlefoosh,2025-05-03T09:27:32Z,"indie","Columbia",0.628,0.841,9,-4.583,1,0.0268,0.0285,0.00332,0.254,0.706,111.985,4
spotify:track:6M14BiCN00nOsba4JaYsHW,"Ocean Man","The Mollusk","Ween",1997-04-18,126946,71,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic","Elektra Records",0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,4
spotify:track:1qjrYozGqc7upUgfN776lZ,"Sara Smile","Daryl Hall & John Oates (The Silver Album)","Daryl Hall & John Oates",1975,185293,74,false,kootlefoosh,2025-05-03T09:27:32Z,"yacht rock,soft rock","Buddha Records",0.592,0.398,2,-10.81,0,0.0678,0.357,0.000925,0.119,0.204,150.038,3
spotify:track:46MX86XQqYCZRvwPpeq4Gi,"Lake Shore Drive","Lake Shore Drive","Aliotta Haynes Jeremiah",1972,235173,65,false,kootlefoosh,2025-05-03T09:27:32Z,"","Aliotta Haynes Jeremiah",0.434,0.885,4,-7.367,1,0.0396,0.204,0,0.0811,0.843,93.999,4
spotify:track:2RlgNHKcydI9sayD2Df2xp,"Mr. Blue Sky","Out of the Blue","Electric Light Orchestra",1977,303820,83,false,kootlefoosh,2025-05-03T09:27:32Z,"art rock,soft rock","Epic/Legacy",0.388,0.338,10,-10.054,1,0.0329,0.652,0.00000373,0.248,0.478,177.765,4
spotify:track:3HfEgAaf0koxBpBB8NvGda,"When You Sleep","Loveless","my bloody valentine",1991-11-04,251933,48,false,kootlefoosh,2025-05-03T09:27:32Z,"shoegaze,dream pop,slowcore,noise rock","Rhino/Warner Records",0.4,0.82,11,-12.281,1,0.0466,0.000295,0.79,0.236,0.135,128.894,4
spotify:track:6VoIBz0VhCyz7OdEoRYDiA,"Say It Ain't So - Original Mix","Weezer","Weezer",1994-05-10,258826,80,false,kootlefoosh,2025-05-03T09:27:32Z,"alternative rock","DGC",0.634,0.551,3,-7.136,1,0.0352,0.00737,0.0000182,0.07,0.453,151.779,4
spotify:track:4m3GHOgCNZMv0we7H9j8Y8,"Expectation","InnerSpeaker","Tame Impala",2010-05-21,362880,0,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,indie","Interscope",0.45,0.849,5,-5.075,1,0.057,0.0222,0.00455,0.0792,0.161,139.925,3
spotify:track:64DpBZj4IlDFzCwxTq7azl,"Holland, 1945","In the Aeroplane Over the Sea","Neutral Milk Hotel",1998-02-20,192533,2,false,kootlefoosh,2025-05-03T09:27:32Z,"anti-folk,folk punk","Merge Records",0.0621,0.887,7,-4.305,1,0.0632,0.0399,0.000156,0.619,0.48,198.441,4
spotify:track:5nKe9PgCtEhqdnvXAQIBhF,"Horn Intro","Good News For People Who Love Bad News","Modest Mouse",2004-04-05,9866,0,false,kootlefoosh,2025-05-03T09:27:32Z,"indie rock,indie,alternative rock","Epic",0,0.475,1,-4.701,1,0,0.0131,0.0908,0.399,0,0,0
spotify:track:5op53ANI4exiWqFHKuwWxd,"The World At Large","Good News For People Who Love Bad News","Modest Mouse",2004-04-05,272506,59,false,kootlefoosh,2025-05-03T09:27:32Z,"indie rock,indie,alternative rock","Epic",0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,4
spotify:track:2lwwrWVKdf3LR9lbbhnr6R,"Float On","Good News For People Who Love Bad News","Modest Mouse",2004-04-05,208466,78,false,kootlefoosh,2025-05-03T09:27:32Z,"indie rock,indie,alternative rock","Epic",0.649,0.888,6,-4.807,1,0.0293,0.013,0.00000223,0.0888,0.553,100.975,4
spotify:track:7fmJGzyvOcbh6UANsH8Cp6,"Lisztomania","Wolfgang Amadeus Phoenix","Phoenix",2009-05-25,241640,4,false,kootlefoosh,2025-05-03T09:27:32Z,"indie","Glassnote Entertainment Group LLC",0.64,0.789,0,-6.691,1,0.0359,0.0338,0.00388,0.53,0.311,97.539,4
spotify:track:7o2AeQZzfCERsRmOM86EcB,"Xtal","Selected Ambient Works 85-92","Aphex Twin",1992-02-10,293751,70,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient","R&S Records",0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,4
spotify:track:7FWb593s84D5eEWB54oBWG,"Mona Lisa","Boo Boo","Toro y Moi",2017-07-07,255226,29,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave","Carpark Records",0.561,0.665,7,-6.996,1,0.0346,0.387,0.00117,0.354,0.149,123.015,4
spotify:track:7mebNFbb0ehL1IX1DMktdC,"The Flag is Raised","Crest","Bladee;Ecco2k",2022-03-18,179430,57,false,kootlefoosh,2025-05-03T09:27:32Z,"cloud rap,hyperpop","YEAR0001",0.612,0.639,8,-6.91,1,0.0294,0.158,0.0135,0.321,0.397,137.984,4
spotify:track:3CFLz9Enes0cQksNSNLlXy,"Wen Uuu","Vacation - Single","Shlohmo",2012-02-07,233793,38,false,kootlefoosh,2025-05-03T09:27:32Z,"witch house,downtempo,glitch","Friends Of Friends",0.674,0.655,10,-6.574,1,0.0413,0.471,0.842,0.0965,0.0598,174.02,4
spotify:track:0u695M7KyzXaPIjpEbxOkB,"SICKO MODE - Skrillex Remix","SICKO MODE (Skrillex Remix)","Travis Scott;Skrillex",2018-11-28,304512,56,true,kootlefoosh,2025-05-03T09:27:32Z,"rap,dubstep,edm,electro,electronic","Cactus Jack / Epic",0.651,0.833,1,-3.356,1,0.172,0.0214,0,0.14,0.443,155.051,4
spotify:track:28T5MOMLbQ1MMmJAbrrxWr,"Rutten","Skream! (Expanded Edition)","Skream",2006-10-30,391866,0,false,kootlefoosh,2025-05-03T09:27:32Z,"dubstep,dub","Tempa",0.749,0.553,1,-9.803,1,0.0457,0.017,0.026,0.309,0.293,140.025,4
spotify:track:72TFWvU3wUYdUuxejTTIzt,"Work","ANTI (Deluxe)","Rihanna;Drake",2016-01-28,219320,82,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Roc Nation / Rihanna",0.723,0.534,11,-6.238,1,0.0891,0.0747,0,0.0919,0.551,91.974,4
spotify:track:5rJd2Xy1yk12DVmWlLTlUd,"Girl Like You","Boo Boo","Toro y Moi",2017-07-07,223773,47,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave","Carpark Records",0.63,0.823,1,-5.744,1,0.0597,0.348,0.0384,0.0801,0.397,169.963,4
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,"Come Down","Malibu","Anderson .Paak",2016-01-15,169726,66,true,kootlefoosh,2025-05-03T09:27:32Z,"","OBE / Apeshit, Inc / EMPIRE",0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,4
spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,"911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)","Flower Boy","Tyler, The Creator;Frank Ocean;Steve Lacy",2017-07-21,255653,71,true,kootlefoosh,2025-05-03T09:27:32Z,"","Columbia",0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,4
spotify:track:5J2SAAtyfFXOsctaYiUuLO,"Days That Got Away","Little Dark Age","MGMT",2018-02-09,284546,42,false,kootlefoosh,2025-05-03T09:27:32Z,"indie","Columbia",0.667,0.782,7,-7.681,0,0.0318,0.0512,0.896,0.645,0.886,132.983,3
spotify:track:5QvditjxADt1HMKPgaMjJm,"Seven","Seven","Men I Trust",2018-09-06,225394,64,false,kootlefoosh,2025-05-03T09:27:32Z,"bedroom pop,indie pop","Independent",0.692,0.421,4,-10.948,1,0.0295,0.668,0.152,0.104,0.83,96.981,4
spotify:track:7dgf9SdIWkwWO8J1AMFMBn,"Old Kayak","Songs for Boats","Talons'",2011-02-14,160066,0,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,indie folk,anti-folk","Own Records",0.502,0.0737,5,-19.318,1,0.0412,0.906,0.484,0.101,0.266,66.193,4
spotify:track:7o3Zup0nTRFAFAPKBpS72G,"Eugene","Carrie & Lowell","Sufjan Stevens",2015-03-31,146893,52,false,kootlefoosh,2025-05-03T09:27:32Z,"baroque pop","Asthmatic Kitty",0.56,0.119,11,-24.046,1,0.0443,0.973,0.33,0.285,0.672,84.343,4
spotify:track:1l0r8tyTxmxhEF3NUjdQ1v,"My Roots Are Strong and Deep","The Glow, Pt. 2","The Microphones",2001-09-11,113080,42,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,lo-fi indie,indie folk","P.W. Elverum & Sun",0.278,0.311,7,-13.902,1,0.0329,0.816,0.945,0.107,0.347,101.375,5
spotify:track:2C11rwHkWTbDVnyji5Sw32,"Sailboat","Songs for Boats","Talons'",2011-02-14,200680,0,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,indie folk,anti-folk","Own Records",0.489,0.176,5,-18.987,1,0.0354,0.794,0.00658,0.166,0.425,112.163,4
spotify:track:70wYA8oYHoMzhRRkARoMhU,"When You Were Young","Sam's Town","The Killers",2006-09-27,220426,81,false,kootlefoosh,2025-05-03T09:27:32Z,"alternative rock","Island Records",0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
spotify:track:3mtukCAgd0mE260QcBfXAX,"Love Song","Greatest Hits '93 - '03","311",2004-06-08,211693,66,false,kootlefoosh,2025-05-03T09:27:32Z,"reggae rock,funk rock,rap rock","Volcano",0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,4
spotify:track:7dJYggqjKo71KI9sLzqCs8,"Agora Hills","Scarlet","Doja Cat",2023-09-22,265360,77,true,kootlefoosh,2025-05-03T09:27:32Z,"","Kemosabe Records/RCA Records",0.75,0.674,8,-6.128,0,0.097,0.228,0.0000891,0.122,0.392,123.026,4
spotify:track:19woxaSpjOefa2JnAOoqW5,"Garden (Say It Like Dat)","Ctrl","SZA",2017-06-09,208397,72,true,kootlefoosh,2025-05-03T09:27:32Z,"r&b","Top Dawg Entertainment/RCA Records",0.73,0.457,9,-7.26,1,0.283,0.0705,0,0.124,0.549,111.352,4
spotify:track:7hDVYcQq6MxkdJGweuCtl9,"ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,81,false,kootlefoosh,2025-05-03T09:27:32Z,"","Darkroom",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
spotify:track:1ljziaoMnRH95aPeOSGAtr,"sorry4dying","I Didn't Mean To Haunt You","Quadeca",2022-11-10,284786,42,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop","deadAir",0.35,0.299,5,-16.438,1,0.0461,0.763,0.535,0.186,0.102,79.055,4
spotify:track:69WwM9JhZaSaDCtQNfXYq1,"Curb Stomp","Veteran","JPEGMAFIA",2018-01-19,135116,0,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop,experimental","JPEGMafia",0.484,0.85,1,-2.407,1,0.268,0.00716,0.00000249,0.0549,0.41,152.11,4
spotify:track:0OSkkfKiaPnmlL9ocLVgs9,"WIGGLECORE","DIRT BIRD","FLOOR BABA",2017-01-01,110825,37,false,kootlefoosh,2025-05-03T09:27:32Z,"breakcore","DESKPOP music",0.619,0.928,6,-2.986,1,0.244,0.00497,0.784,0.086,0.378,195.126,4
spotify:track:2XKwOfTbvLYN959bEGkjJ7,"Hi","Hi","Hannah Diamond",2015-11-02,205706,33,false,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop,bubblegum pop","PC Music",0.755,0.454,7,-5.823,0,0.0326,0.0199,0.0000269,0.569,0.149,100.004,4
spotify:track:0CySZwyRJ0vyUqtSjM9i2k,"Club classics","BRAT","Charli xcx",2024-06-07,153526,69,false,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop,art pop","Atlantic Records",0.704,0.868,7,-6.022,1,0.191,0.125,0.000044,0.167,0.712,144.969,4
spotify:track:26I5ccX6wQKwCdrfDykIif,"New House","Outer Peace","Toro y Moi",2019-01-18,150744,38,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave","Carpark Records",0.797,0.371,3,-9.087,1,0.127,0.647,0.0256,0.111,0.374,60.523,4
spotify:track:1bYfUiF31FD8ktu9kPWkLp,"7fingers","7fingers","Nils Frahm;Anne Müller",2011-03-14,255253,12,false,kootlefoosh,2025-05-03T09:27:32Z,"neoclassical,contemporary classical,minimalism,ambient","Erased Tapes",0.425,0.574,10,-9.512,0,0.0381,0.93,0.931,0.168,0.623,144.121,4
spotify:track:4de2p3iNoCa1BZXYA8QG0W,"Pale Eyes","Neō Wax Bloom","Iglooghost",2017-09-29,144547,28,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,glitch,hyperpop,experimental","Brainfeeder",0.486,0.469,1,-11.064,0,0.0562,0.111,0.552,0.681,0.128,150.191,4
spotify:track:6GsLY75eZHnOAWFqdKmZ4b,"Red Water","Some Rap Songs","Earl Sweatshirt",2018-11-30,104426,43,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.58,0.722,1,-5.686,1,0.271,0.513,0,0.405,0.777,47.917,5
spotify:track:7F3MjS1b1xHeaeXyBTvCE0,"Turquoise Hexagon Sun","Music Has The Right To Children","Boards of Canada",1998-04-20,307880,51,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient,trip hop,downtempo,electronic","Warp Records",0.567,0.754,6,-13.227,1,0.0719,0.184,0.887,0.11,0.0445,188.011,4
spotify:track:39aC5fv3r6Q8iHvxyxyWXc,"Rave on U","2012 - 2017","Against All Logic",2018-02-17,595863,0,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics","Other People",0.769,0.863,4,-8.25,0,0.0528,0.284,0.708,0.0866,0.129,121.006,4
spotify:track:7iobCt8z3AD5ryYgGG8LNr,"nobody here","selected eccojams","elricfd",2023-04-03,138432,12,false,kootlefoosh,2025-05-03T09:27:32Z,"shoegaze,dream pop,plunderphonics,vaporwave","chuck person",0.412,0.926,4,-7.247,0,0.0663,0.0749,0.0108,0.269,0.559,131.267,4
spotify:track:46MqtjQLk79eOkbgfPU8IX,"Concerto for Philodendron & Pothos","Mother Earth's Plantasia","Mort Garson",2019-03-22,186094,43,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sacred Bones Records",0.329,0.207,5,-13.571,1,0.0358,0.0991,0.899,0.351,0.0509,74.026,3
spotify:track:14uQWXYRflpBP8J6olZ8mH,"Gimme Shelter - Remastered 2019","Let It Bleed (50th Anniversary Edition / Remastered 2019)","The Rolling Stones",1969-12-05,270093,50,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,rock","ABKCO Music & Records, Inc.",0.646,0.618,1,-8.468,0,0.032,0.533,0.0232,0.149,0.505,118.578,4
spotify:track:4Wc2IIL5jGE1V9NkxS9OL3,"Rue The Whirl","Music Has The Right To Children","Boards of Canada",1998-04-20,399493,46,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient,trip hop,downtempo,electronic","Warp Records",0.853,0.318,1,-11.538,1,0.227,0.238,0.828,0.123,0.416,93.099,4
